fight_key,event,event_date,bout,winner,clean_actual_method,base_KO,base_SUB,base_DEC,knockdown_interaction,ground_strike_interaction,submission_attempt_interaction,td_access_interaction,control_interaction,offensive_wrestling_exposure_interaction,winner_round3_retention,opponent_round3_retention,winner_log_ufc_bouts,opponent_log_ufc_bouts
2026-08-22|Chris Padilla vs. Nasrat Haqparast,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Chris Padilla vs. Nasrat Haqparast,Chris Padilla,SUB,0.3629226645352892,0.11871093263415838,0.5183664028305524,0.0,16.420627696204534,0.4252087703328452,0.16456247279059644,0.2425114774211422,2.7427078798432736,,1.7437339841366686,1.6094379124341003,2.772588722239781
2026-08-22|Gauge Young vs. Stan Dorsainvil,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Gauge Young vs. Stan Dorsainvil,Stan Dorsainvil,DEC,0.41180399610907775,0.23267326393272628,0.35552273995819594,,,,,,,,2.3114754098360653,0.0,1.3862943611198906
2026-08-22|Jamall Emmers vs. Lerryan Douglas,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Jamall Emmers vs. Lerryan Douglas,Jamall Emmers,KO,0.28712900175551836,0.13686807085768554,0.5760029273867961,0.5201309959545367,6.414948950105952,0.3467539973030245,,0.3184276144247492,2.427277981121171,0.458882005899705,,2.302585092994046,0.6931471805599453
2026-08-22|Kennedy Nzechukwu vs. Shamil Gaziev,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Kennedy Nzechukwu vs. Shamil Gaziev,Shamil Gaziev,KO,0.5319527683183161,0.07284128410514036,0.3952059475765436,0.3816731828552478,6.324269370084856,0.0,0.20424566214363385,0.48529048488850285,2.7731440885244445,0.1772852233676976,1.8976985425946957,1.9459101490553132,2.70805020110221
2026-08-22|MarQuel Mederos vs. Mason Jones,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,MarQuel Mederos vs. Mason Jones,MarQuel Mederos,KO,0.2544930012958566,0.09322224949824039,0.652284749205903,0.4533813525410164,21.473389355742302,0.0,0.0,0.16023476057089503,2.3601440576230495,1.0454545454545452,1.0307692307692309,1.3862943611198906,1.9459101490553132
2026-08-22|Marcio Barbosa vs. Ryan Kuse,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Marcio Barbosa vs. Ryan Kuse,Marcio Barbosa,KO,0.4140228234697646,0.1015265865559732,0.48445058997426216,,,,,,,,,0.6931471805599453,0.0
2026-08-22|Reinier de Ridder vs. Roman Dolidze,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Reinier de Ridder vs. Roman Dolidze,Reinier de Ridder,KO,0.2792395150415067,0.25029059258729214,0.4704698923712012,0.39545204061184963,23.66714040001145,0.6837549619741023,1.738636363636364,0.375350677977423,10.828837538288308,0.7897434651637354,1.0167907907907907,1.9459101490553132,2.70805020110221
2026-08-22|Serghei Spivac vs. Vitor Petrino,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Serghei Spivac vs. Vitor Petrino,Vitor Petrino,DEC,0.4025989366687625,0.09279881111541764,0.5046022522158198,0.585785033565615,45.38232989945315,0.8821307311465049,1.03150220467678,0.3640363195557233,4.891587563247273,1.3494339820870431,1.386206896551724,2.302585092994046,2.772588722239781
2026-08-22|Shanelle Dyer vs. Elise Reed,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Shanelle Dyer vs. Elise Reed,Shanelle Dyer,KO,0.45127574615249233,0.08164986143397682,0.4670743924135309,0.0,168.49877706732724,0.0,1.1205543225247658,0.1279672035606216,0.0,,2.1882371198013657,0.6931471805599453,2.302585092994046
2026-08-22|Wes Schultz vs. Jackson McVey,UFC Fight Night: Hernandez vs. Rodrigues,2026-08-22T00:00:00+00:00,Wes Schultz vs. Jackson McVey,Jackson McVey,KO,0.4416821189391595,0.3362090773041894,0.2221088037566511,3.7265340431493414,299.2995236760998,1.2048192771084336,0.0,0.6248404470595561,7.509106192210702,,,1.3862943611198906,1.0986122886681096
