fight_key,event,event_date,bout,winner,clean_actual_method,base_KO,base_SUB,base_DEC,knockdown_interaction,ground_strike_interaction,submission_attempt_interaction,td_access_interaction,control_interaction,offensive_wrestling_exposure_interaction,winner_round3_retention,opponent_round3_retention,winner_log_ufc_bouts,opponent_log_ufc_bouts
2026-09-05|Michael Page vs. Nursulton Ruziboev,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Michael Page vs. Nursulton Ruziboev,Michael Page,DEC,0.3648768630144882,0.10314178056412347,0.5319813564213883,0.0,15.293877551020406,0.0,0.0,0.07591542789955488,1.3401360544217686,1.1249999999999998,1.2227884615384612,1.791759469228055,1.9459101490553132
2026-09-05|Morgan Charriere vs. Felipe Lima,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Morgan Charriere vs. Felipe Lima,Felipe Lima,DEC,0.22084079464773376,0.21266093138296974,0.5664982739692965,0.0,4.150851436892626,0.9412463966239709,0.36363636363636354,0.20103380982099517,7.529971172991767,0.6060606060606061,0.8931419457735248,1.3862943611198906,1.9459101490553132
2026-09-05|Nathaniel Wood vs. Pavel Andrusca,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Nathaniel Wood vs. Pavel Andrusca,Pavel Andrusca,DEC,0.44577444826608476,0.1917348429724437,0.3624907087614716,,,,,,,,1.2123744369818412,0.0,2.70805020110221
2026-09-05|Nora Cornolle vs. Klaudia Sygula,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Nora Cornolle vs. Klaudia Sygula,Nora Cornolle,DEC,0.1763972439399936,0.18576395169738733,0.6378388043626191,0.22156573116691286,5.748512731559905,0.22156573116691286,0.1329394387001477,0.1428031791633353,1.7725258493353027,0.9361702127659574,0.8414634146341464,1.9459101490553132,1.3862943611198906
2026-09-05|Oumar Sy vs. Modestas Bukauskas,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Oumar Sy vs. Modestas Bukauskas,Modestas Bukauskas,KO,0.4396300671014483,0.1130647125730276,0.4473052203255241,0.11457670273711013,4.464923428460424,0.15471645846439666,0.07638446849140673,0.11639577700036598,0.15471645846439666,1.0578236164828343,1.3839617486338798,2.639057329615259,1.791759469228055
2026-09-19|Alonzo Menifield vs. Iwo Baraniewski,UFC 331: Van vs. Pantoja 2,2026-09-19T00:00:00+00:00,Alonzo Menifield vs. Iwo Baraniewski,Alonzo Menifield,DEC,0.4615837833708943,0.09237737423389086,0.44603884239521485,3.035299820783265,5.3412462908011875,0.22255192878338279,0.0,0.23680112818403504,1.0014836795252224,1.229979797979798,,2.8903717578961645,1.3862943611198906
2026-09-19|Arman Tsarukyan vs. Mauricio Ruffy,UFC 331: Van vs. Pantoja 2,2026-09-19T00:00:00+00:00,Arman Tsarukyan vs. Mauricio Ruffy,Arman Tsarukyan,KO,0.38107474056046003,0.20632567783670835,0.4125995816028316,0.30581039755351686,48.70838616643047,0.13689987817309365,0.48929663608562696,0.48126885416407683,5.402650356778798,1.3131844570110216,,2.5649493574615367,1.9459101490553132
2026-09-19|Casey O'Neill vs. Eduarda Moura,UFC 331: Van vs. Pantoja 2,2026-09-19T00:00:00+00:00,Casey O'Neill vs. Eduarda Moura,Casey O'Neill,SUB,0.24929535346028658,0.0912070468685713,0.6594975996711421,0.21370476748453524,72.90667647650763,1.322596023491643,0.279557367501456,0.2750210860568106,3.205571512268028,1.3095381894264577,0.8047945205479452,2.1972245773362196,1.791759469228055
2026-09-19|Edmen Shahbazyan vs. Brunno Ferreira,UFC 331: Van vs. Pantoja 2,2026-09-19T00:00:00+00:00,Edmen Shahbazyan vs. Brunno Ferreira,Edmen Shahbazyan,DEC,0.34759580095764075,0.17550524582208535,0.47689895322027387,1.0071571734723448,39.813892673019595,0.6515717437741854,0.7478145466085803,0.2037432347612332,4.04782531108521,0.6211194894468917,0.7988368044889516,2.772588722239781,2.3978952727983707
2026-09-19|Gable Steveson vs. Sean Sharaf,UFC 331: Van vs. Pantoja 2,2026-09-19T00:00:00+00:00,Gable Steveson vs. Sean Sharaf,Sean Sharaf,KO,0.5272439816602884,0.33709227049356494,0.13566374784614665,0.0,7.468879668049793,0.0,,0.04771784232365145,7.468879668049793,,,1.0986122886681096,0.6931471805599453
2026-09-19|Giga Chikadze vs. Joanderson Brito,UFC 331: Van vs. Pantoja 2,2026-09-19T00:00:00+00:00,Giga Chikadze vs. Joanderson Brito,Joanderson Brito,KO,0.31182115029320434,0.2135377535824183,0.4746410961243773,0.20521184502119555,23.72687480745111,1.5072153495795388,0.9652049571020018,0.40506180086400945,1.8469066051907603,1.1884920634920635,1.256702125760794,2.3978952727983707,2.5649493574615367
